npi,last_name,first_name,credential,city,state,zip5,lat,lon,is_neurology,is_child_neurology,is_epilepsy
1598342164,JOHNSON,JAMELLE,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1609750686,JOHNSON,REMY,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1861280968,KAROAM,HASSAN,"MD, PhD",ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1659532265,KELLY-WILLIAMS,KRISTEN,M.D.,EDINA,MN,55435,44.87352,-93.33471,True,False,False
1831543859,KESER,ZAFER,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1619505591,KHASIYEV,FARID,M.D.,MINNEAPOLIS,MN,55455,44.97358,-93.23316,True,False,False
1750761151,KIMREY,KATHRYN,D.O.,EDINA,MN,55435,44.87352,-93.33471,True,False,False
1760185870,KNOPP,RACHEL,,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1245236397,KOHLI,JAGDEEP,MD,FRIDLEY,MN,55432,45.09695,-93.25467,True,False,False
1821529686,KOPEL,DAVID,MD,MINNEAPOLIS,MN,55404,44.96197,-93.26085,True,False,False
1417995036,KRIEL,ROBERT,MD,MINNEAPOLIS,MN,55415,44.97478,-93.25765,True,False,False
1013054386,KUYPER,DANIEL,MD,ST LOUIS PARK,MN,55426,44.95532,-93.38088,True,False,False
1922685940,KYO,TIFFANY,MD,MINNEAPOLIS,MN,55455,44.97358,-93.23316,True,False,False
1033599725,LABIN,EDWARD,MD,GOLDEN VALLEY,MN,55422,45.00908,-93.33952,True,False,False
1366522245,LAKSHMINARAYANAN,KAMAKSHI,MD,MINNEAPOLIS,MN,55455,44.97358,-93.23316,True,False,False
1740237254,LANGENDORF,FREDERICK,MD,MINNEAPOLIS,MN,55415,44.97478,-93.25765,True,False,False
1689678617,LANGER,SARA,M.D.,MINNEAPOLIS,MN,55407,44.93503,-93.2529,True,False,False
1336333509,LARSON-PETERS,SHELLY,M.D.,BLAINE,MN,55434,45.16809,-93.2505,True,False,False
1245234665,LEBOW,STEVEN,M.D.,MINNEAPOLIS,MN,55407,44.93503,-93.2529,True,False,False
1538174073,LEPPIK,ILO,M.D.,MINNEAPOLIS,MN,55416,44.94927,-93.33884,True,False,False
1326143553,LEWIS,SCOTT,"M.D., Ph.D.",MINNEAPOLIS,MN,55417,44.90409,-93.23078,True,False,False
1588198311,LIPSCHULTZ,ADAM,M.D.,MINNEAPOLIS,MN,55455,44.97358,-93.23316,True,False,False
1932392016,LOAVENBRUCK,ADAM,M.D.,MINNEAPOLIS,MN,55404,44.96197,-93.26085,True,False,False
1982608535,LUX,FRED,MD,BLOOMINGTON,MN,55435,44.87352,-93.33471,True,False,False
1306873625,MACDONALD,JOHN,M.D.,GOLDEN VALLEY,MN,55422,45.00908,-93.33952,False,True,False
1013958339,MACK,BRUCE,M.D.,GOLDEN VALLEY,MN,55422,45.00908,-93.33952,True,False,False
1841867769,MAHESHWARY,ANKUSH,MBBS,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1518191089,MAISER,SAMUEL,MD,MINNEAPOLIS,MN,55404,44.96197,-93.26085,True,False,False
1922980473,MANOEL OKU,MARIANA HIROMI,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1588854608,MANOUSAKIS,GEORGIOS,M.D.,MINNEAPOLIS,MN,55455,44.97358,-93.23316,True,False,False
1356720510,MARCELLINO,CHRISTOPHER,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1386900827,MARTIN,ANDREW,M.D.,MINNEAPOLIS,MN,55415,44.97478,-93.25765,True,False,False
1285374850,MASHAYEKHI,MATTHEW,DO,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1275574717,MASOOD,MOEEN,"M.B., B.S.",COON RAPIDS,MN,55433,45.16134,-93.31642,True,False,False
1841243029,MATEVA,VESSELINA,M.D.,HUDSON,WI,54016,44.97895,-92.69329,True,False,False
1437999133,MATHIS,GANIRU,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1972859767,MATOS DIAZ,IVAN,M.D.,MINNEAPOLIS,MN,55407,44.93503,-93.2529,True,False,False
1821172123,MCCARTEN,JOHN,MD,MINNEAPOLIS,MN,55417,44.90409,-93.23078,True,False,False
1861805004,MCCULLOUGH-HICKS,MARGY,M.D.,MINNEAPOLIS,MN,55455,44.97358,-93.23316,True,False,False
1750483509,MEEKINS,GREGG,M.D.,MINNEAPOLIS,MN,55417,44.90409,-93.23078,True,False,False
1215563606,MEKLER,JOSHUA,"MD, MS",MINNEAPOLIS,MN,55404,44.96197,-93.26085,True,False,False
1629289319,MENON,UMA,M.D.,MINNEAPOLIS,MN,55404,44.96197,-93.26085,True,False,False
1689427353,MERRILL,REBECCA,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1770927840,METZLER,ABBY,MD,MINNEAPOLIS,MN,55455,44.97358,-93.23316,True,False,False
1861724387,MILLER,BENJAMIN,M.D.,MINNEAPOLIS,MN,55455,44.97358,-93.23316,True,False,False
1598769523,MINETTE,SUSAN,D.O.,BLOOMINGTON,MN,55435,44.87352,-93.33471,True,False,False
1558106096,MODI,TANISH,MBBS,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1396023818,MOJUMDER,DEB,MD,MARSHFIELD,WI,54449,44.63687,-90.19925,True,False,False
1629635503,MONTALVAN AYALA,VICTOR,MD,MINNEAPOLIS,MN,55455,44.97358,-93.23316,True,False,False
1467957290,MONTENEGRO,MONIQUE,,EDINA,MN,55435,44.87352,-93.33471,True,False,False
1780777995,MORIARTY,GERALD,MD,MINNEAPOLIS,MN,55455,44.97358,-93.23316,True,False,False
1649211186,MURPHY,THOMAS,M.D.,COON RAPIDS,MN,55433,45.16134,-93.31642,True,False,False
1457338592,NANCE,MARTHA,,ST LOUIS PARK,MN,55426,44.95532,-93.38088,True,False,False
1790205078,NATTERU,PRASHANT,MD,LA CROSSE,WI,54601,43.80439,-91.1425,True,False,False
1598083081,NEIL,ELIZABETH,M.D.,MINNEAPOLIS,MN,55455,44.97358,-93.23316,True,False,False
1346266574,NI,OLIVER,MD,BLOOMINGTON,MN,55435,44.87352,-93.33471,True,False,False
1588668511,NIEMI,VANDA,M.D.,BLOOMINGTON,MN,55435,44.87352,-93.33471,True,False,False
1700880754,NORAN,STEVEN,MD,EDINA,MN,55435,44.87352,-93.33471,True,False,False
1649227141,NORBACK,BRUCE,M.D.,GOLDEN VALLEY,MN,55422,45.00908,-93.33952,True,False,False
1053203398,OH,JEE EUN,M.B. Ch.B.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1194980045,OREHEK,ELEANOR,M.D.,BLOOMINGTON,MN,55435,44.87352,-93.33471,True,False,False
1154982585,ORTIZ GUERRERO,GLORIA,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,True
1215973474,OSBORNE,LEE,MD,MINNEAPOLIS,MN,55415,44.97478,-93.25765,True,False,False
1063875334,OSMAN,GAMALELDIN,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1184062200,PANKAJ,PREETHY,M.B.B.S,MINNEAPOLIS,MN,55455,44.97358,-93.23316,True,False,False
1932054426,PARAMASIVAN,NAVEEN,"MBBS, MD",ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1730751041,PARAMESWARAN PILLAI,ABHIRAM,M.B.B.S,MINNEAPOLIS,MN,55455,44.97358,-93.23316,True,False,False
1457243263,PARDO,KESHET,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1306920111,PARRY,GARETH,MD,MINNEAPOLIS,MN,55455,44.97358,-93.23316,True,False,False
1073514949,PASSINI,BARRY,MD,MINNEAPOLIS,MN,55407,44.93503,-93.2529,True,False,False
1043350366,PATEL,SIMA,M.D.,MINNEAPOLIS,MN,55404,44.96197,-93.26085,True,False,False
1386689552,PATRICK,BARBARA,MD,MINNEAPOLIS,MN,55415,44.97478,-93.25765,True,False,False
1568265924,PHILLIPS,KRYSTYNA,,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1376039412,PICHE,JESSICA,MD,EDINA,MN,55435,44.87352,-93.33471,True,False,False
1295108710,POST,DENISE,"DNP, APRN, CNP",MINNEAPOLIS,MN,55407,44.93503,-93.2529,True,False,False
1619918448,RANDA,DANIEL,M.D.,COON RAPIDS,MN,55433,45.16134,-93.31642,True,False,False
1649534496,RASAMEESORAJ,TANAPORN,M.D.,ST LOUIS PARK,MN,55426,44.95532,-93.38088,True,False,False
1306649314,REDDY,NEHA,,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1679154587,RICHARDSON,CHRISTOPHER,MD,EDINA,MN,55435,44.87352,-93.33471,True,False,False
1568201580,RIGLER,NICOLE,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1760802508,ROBERTSON,JETTER,D.O,MINNEAPOLIS,MN,55455,44.97358,-93.23316,True,False,False
1427851369,RODE,MATTHEW,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1528006418,ROGIN,JOANNE,M.D.,GOLDEN VALLEY,MN,55422,45.00908,-93.33952,True,False,False
1255650826,ROOHANI,PEZHMAN,M.D.,MINNEAPOLIS,MN,55407,44.93503,-93.2529,True,False,False
1649372350,ROTTENBERG,DAVID,M.D.,MINNEAPOLIS,MN,55455,44.97358,-93.23316,True,False,False
1508860578,RUSSELL,DOROTHEA,"RN, MS, CNP",MINNEAPOLIS,MN,55407,44.93503,-93.2529,True,False,False
1770924300,RYAN,CONOR,MD,BLOOMINGTON,MN,55435,44.87352,-93.33471,True,True,False
1588668537,RYBERG,SOREN,MD,MINNEAPOLIS,MN,55407,44.93503,-93.2529,True,False,False
1649625393,SABAYAN,BEHNAM,MD,MINNEAPOLIS,MN,55404,44.96197,-93.26085,True,False,False
1982970463,SAEED,YUMNA,M.D.,BLOOMINGTON,MN,55435,44.87352,-93.33471,True,False,False
1619543840,SANFILIPPO,CHRISTOPHER,DO,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,True
1912990060,SANTIAGO,ANTHONY,MD,MINNEAPOLIS,MN,55455,44.97358,-93.23316,True,False,False
1487696316,SCHAPIRO,RANDALL,M.D.,GOLDEN VALLEY,MN,55422,45.00908,-93.33952,True,False,False
1518547835,SCHIPANI,ELKE,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1649244658,SCHMALSTIEG,WILLIAM,M.D.,MINNEAPOLIS,MN,55455,44.97358,-93.23316,True,False,False
1245234269,SCHRIEFER,THOMAS,M.D.,MINNEAPOLIS,MN,55407,44.93503,-93.2529,True,False,False
1124162169,SCHROCK,LAUREN,M.D.,MINNEAPOLIS,MN,55455,44.97358,-93.23316,True,False,False
1356331011,SCHUT,LAWRENCE,MD,MINNEAPOLIS,MN,55455,44.97358,-93.23316,True,False,False
1598561052,SEGAL,YAHEL,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1073074241,SELLERS,ALEXANDER,MD,MINNEAPOLIS,MN,55404,44.96197,-93.26085,True,False,False
1538164363,SETHNA,MICHAEL,M.D.,BLOOMINGTON,MN,55435,44.87352,-93.33471,True,False,False
1124044334,SHA,ZHIYI,md,MINNEAPOLIS,MN,55455,44.97358,-93.23316,True,False,False
1144422544,SHAHKHAN,SYED,MD,BLOOMINGTON,MN,55435,44.87352,-93.33471,True,False,False
1366230799,SHAMMAS,MARIO,"MD, PhD",ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1225391279,SHANDAL,VARUN,MD,MINNEAPOLIS,MN,55407,44.93503,-93.2529,True,False,False
1952533077,SHARIF,ASHFAQ,MD,BLOOMINGTON,MN,55435,44.87352,-93.33471,True,False,False
1295045201,SHARMA,KARTAVYA,MBBS,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1003667635,SHARMA,RISHI,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1093005498,SHEVCHENKO,GENNADIY,MD,MINNEAPOLIS,MN,55406,44.93957,-93.22115,True,False,False
1548264583,SHRONTS,RICHARD,M.D.,MINNEAPOLIS,MN,55407,44.93503,-93.2529,True,False,False
1477593739,SILVERSTEIN,PAUL,MD,GOLDEN VALLEY,MN,55427,45.00628,-93.38022,True,False,False
1891301792,SIMOES JONES,FELIPE JORGE,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1851342778,SINGH,SANJAY,MD,MINNEAPOLIS,MN,55407,44.93503,-93.2529,True,False,False
1619236098,SIT,NATHAN,M.D.,MINNEAPOLIS,MN,55415,44.97478,-93.25765,True,False,False
1114508256,SMITH,MATTHEW,,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1972117018,SNEHAL,ISHA,MBBS,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,True
1013981869,SNYDER,BRUCE,MD,MINNEAPOLIS,MN,55454,44.96966,-93.2422,True,False,False
1033730502,SOHN,MARY,MD,ROCHESTER,MN,55905,44.05595,-92.52583,False,True,False
1639674930,SONBOL,MONA,,COON RAPIDS,MN,55433,45.16134,-93.31642,True,False,False
1639665771,SPAGNA,SYDNEY,MD,ST LOUIS PARK,MN,55426,44.95532,-93.38088,True,False,False
1306092655,SPELTZ,LAURA,MD,MINNEAPOLIS,MN,55454,44.96966,-93.2422,True,True,False
1801881594,SPIEGEL,RONALD,MD,BLOOMINGTON,MN,55435,44.87352,-93.33471,True,True,False
1295911238,STAAB,BETH,M.D.,BLOOMINGTON,MN,55435,44.87352,-93.33471,True,False,False
1376987826,STARNES,DONNIE,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,True
1396787297,STEIN,STEVEN,M.D.,EDINA,MN,55435,44.87352,-93.33471,True,False,False
1558011593,STERK,BRETT,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1629231881,STREIB,CHRISTOPHER,MD,MINNEAPOLIS,MN,55455,44.97358,-93.23316,True,False,False
1780626598,STROBL,FREDERICK,M.D.,GOLDEN VALLEY,MN,55422,45.00908,-93.33952,True,False,False
1225271646,STULC,JESSICA,MD,GOLDEN VALLEY,MN,55422,45.00908,-93.33952,True,False,False
1598326308,STURGILL,FORREST,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1275907156,SUAREZ OLIVEROS,JAVIER,MD,MINNEAPOLIS,MN,55417,44.90409,-93.23078,True,False,False
1174578785,SURI,MUHAMMAD,M.D.,MINNEAPOLIS,MN,55422,45.00908,-93.33952,True,False,False
1912054214,SURI,MUHAMMAD FAREED,MBBS,MINNEAPOLIS,MN,55455,44.97358,-93.23316,True,False,False
1306475686,SYC-MAZUREK,STEPHANIE,"MD, PhD",ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1508830605,TANG,JUNGER,M.D.,GOLDEN VALLEY,MN,55422,45.00908,-93.33952,True,False,False
1710982632,TARREL,RONALD,D.O,MINNEAPOLIS,MN,55407,44.93503,-93.2529,True,False,False
1508845272,TAYLOR,FREDERICK,,ST LOUIS PARK,MN,55426,44.95532,-93.38088,True,False,False
1801089024,TENNEBAUM,BRUCE,M.D.,MINNEAPOLIS,MN,55410,44.91187,-93.31958,True,False,False
1376818757,THACKER,TAPAN,,MINNEAPOLIS,MN,55415,44.97478,-93.25765,True,False,False
1861128746,THATIKONDA,NITHISHA,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1487900197,THOMPSON,STEPHEN,MD,MINNEAPOLIS,MN,55455,44.97358,-93.23316,True,False,True
1215984109,TIRYAKI,EZGI,MD,MINNEAPOLIS,MN,55415,44.97478,-93.25765,True,False,False
1821556978,TOBIN,GRACE,MD,MINNEAPOLIS,MN,55455,44.97358,-93.23316,True,False,False
1124210885,TODD,ADAM,,BLOOMINGTON,MN,55435,44.87352,-93.33471,True,False,False
1356704365,TORRISON,JACOB,MD,MINNEAPOLIS,MN,55455,44.97358,-93.23316,True,False,False
1295756518,TRAN-LIM,TERESA,M.D.,ST LOUIS PARK,MN,55426,44.95532,-93.38088,True,False,False
1477791580,TROBIANI,STEVEN,M.D.,ST LOUIS PARK,MN,55416,44.94927,-93.33884,True,False,False
1043051980,TROTTIER,ZACHARY,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1689600595,TRUSHEIM,JOHN,M.D.,EDINA,MN,55435,44.87352,-93.33471,True,False,False
1811085137,TUITE,PAUL,md,MINNEAPOLIS,MN,55455,44.97358,-93.23316,True,False,False
1700841327,VITEK,JERROLD,MD,MINNEAPOLIS,MN,55455,44.97358,-93.23316,True,False,False
1538180864,WALCZAK,THADDEUS,M.D.,MINNEAPOLIS,MN,55416,44.94927,-93.33884,True,False,False
1679674501,WALK,DAVID,MD,MINNEAPOLIS,MN,55455,44.97358,-93.23316,True,False,False
1790997393,WANG,SONYA,M.D.,MINNEAPOLIS,MN,55416,44.94927,-93.33884,False,True,False
1023692787,WEBB,LAUREN,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1215467790,WEBB-KAY,KEVIN,MD,ST LOUIS PARK,MN,55426,44.95532,-93.38088,True,False,False
1699079533,WESTREICH,GILBERT,M.D.,MINNEAPOLIS,MN,55403,44.96998,-93.2857,True,False,False
1104068303,WEXLER,ERIKA,M.D.,BLOOMINGTON,MN,55435,44.87352,-93.33471,True,True,False
1235459165,WILLGING,JEFFREY,M.D.,MINNEAPOLIS,MN,55455,44.97358,-93.23316,True,False,False
1265067367,WILLIAMS,ANDREW,MD,MINNEAPOLIS,MN,55404,44.96197,-93.26085,True,False,False
1033196969,WORLEY,JOHN,D.O.,ST LOUIS PARK,MN,55426,44.95532,-93.38088,True,False,False
1578909172,YEAGER,CHRISTINE,M.D.,MINNEAPOLIS,MN,55455,44.97358,-93.23316,True,False,False
1528322880,YOUN,ERICA,M.D.,BLOOMINGTON,MN,55435,44.87352,-93.33471,True,True,False
1831197326,YOUNG,MARK,M.D.,MINNEAPOLIS,MN,55407,44.93503,-93.2529,True,False,False
1477903995,ZEESE,JAMES,M.D.,MINNEAPOLIS,MN,55405,44.97026,-93.30476,True,False,False
1528387784,ZERIS,STAMATIS,MD,MINNEAPOLIS,MN,55415,44.97478,-93.25765,True,False,False
1609089994,ZINN,MATTHIAS,M.D.,MINNEAPOLIS,MN,55454,44.96966,-93.2422,False,True,False
1992721658,ZUBKOV,ALEXANDER,"MD, PhD",EDINA,MN,55435,44.87352,-93.33471,True,False,False
1477598977,ZWIEBEL,FELIX,M.D.,EDINA,MN,55435,44.87352,-93.33471,True,False,False
1760528418,ERICKSON,AMBER,MD,FLOODWOOD,MN,55736,46.96363,-92.93793,True,False,False
1013203033,BEAUDUY,CHENA,D.O.,DULUTH,MN,55805,46.80082,-92.09558,True,False,False
1023051356,BEAVER,GARY,DO,DULUTH,MN,55805,46.80082,-92.09558,True,False,False
1730141466,CRISOSTOMO,EDGARDO,M.D.,FARGO,ND,58104,46.79325,-96.83971,True,False,False
1174718027,HALLQUIST,ROBERTA,M.D.,DULUTH,MN,55812,46.81162,-92.07396,True,False,False
1639524770,HAYES,MICHAEL,MD,DULUTH,MN,55805,46.80082,-92.09558,True,False,False
1407889330,HOLT,WOLCOTT,,DULUTH,MN,55805,46.80082,-92.09558,True,False,False
1518346188,HVIDSTON,JACOB,M.D.,DULUTH,MN,55805,46.80082,-92.09558,True,False,False
1649774647,ILGARLI,ALLAHSHUKUR,MD,DULUTH,MN,55805,46.80082,-92.09558,False,True,False
1588669253,KAPLAN,DOUGLAS,MD,DULUTH,MN,55805,46.80082,-92.09558,True,False,False
1164534533,KROHN,KIMBERLY,MD,DULUTH,MN,55805,46.80082,-92.09558,False,True,False
1487688933,MEYERSON,REBECCA,,DULUTH,MN,55805,46.80082,-92.09558,True,False,False
1770011272,ROSTAD,STEPHEN,MD,DULUTH,MN,55805,46.80082,-92.09558,True,False,False
1891281846,ABDULRAZAQ,AISHA,,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1629053772,ADAMS,ANDREA,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1386629335,AHLSKOG,JOHN,,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1952750416,AJINKYA,SHAUN,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1720063878,AKSAMIT,ALLEN,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1396399184,ALAMR,MAZEN,M.B.B.S,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1376292573,ALEXANDRES,CHRISTINA,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1285184093,ALHAMMAD,REEM,MBBS,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1538591953,ALI,FARWA,MBBS,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1396009890,ANANDAN,CHARENYA,M. D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1770996340,ANDERSON,DANIEL,D.O.,LA CROSSE,WI,54601,43.80439,-91.1425,True,False,False
1972155513,ARIZA HUTCHINSON,VALERIA,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1003227554,ARNOLD,CATHERINE,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1114157856,ARUMAITHURAI,KOGULAVADANAN,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1912972274,ATKINSON,PATTY,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1063876902,BARKER,LINA,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1316910573,BARTLESON,JOHN,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1629680145,BEECHER,GRAYSON,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1972578169,BENARROCH,EDUARDO,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1679779474,BERINI,SARAH,,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1336884600,BLANDEN,FIORELLA,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1689323800,BLAZEK RAMSAY,AUDREY,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1649384405,BODENSTEINER,JOHN,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,True,False
1851378962,BOES,CHRISTOPHER,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1053397216,BOEVE,BRADLEY,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1922363308,BOTHA,HUGO,MBChB,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1730166513,BOWER,JAMES,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1992090302,BRAKSICK,SHERRI,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1710963921,BRITTON,JEFFREY,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1942287032,BROWN,ROBERT,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1366097370,BUDHRAM,ADRIAN,,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1265750962,BUNYAN,REEM,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1710419270,BURANIQI,ERSIDA,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,False,True,False
1598995722,BURKHOLDER,DAVID,,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,True
1083020499,CARABENCIOV,IVAN,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1407484363,CAROLAN,JACOB,MD,ROCHESTER,MN,55901,44.06977,-92.50688,True,False,False
1144200437,CASCINO,GREGORY,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,True
1720065568,CASCINO,TERRENCE,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1316524119,CHANG,BRYCE,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1346071487,CHEEMA,IKREET,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1346867264,CHIA,NICHOLAS,MBBS,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1568872414,CHIANG,CHIA-CHUN,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1720494222,CHOU,CLAUDIA,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1568435071,CHUKWUDELUNZU,FELIX,MD,EAU CLAIRE,WI,54703,44.83443,-91.51609,True,False,False
1730193269,CLARK,HEATHER,"PhD, CCC-SLP",ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1740467422,COFFMAN,KEITH,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,True,False
1053541292,COON,ELIZABETH,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1073532396,COTHRON,ANNA,MD,EAU CLAIRE,WI,54703,44.83443,-91.51609,True,False,False
1013264167,COUILLARD,PHILIPPE,,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1760837488,COX,BENJAMIN,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1497702526,CRAMER-BORNEMANN,MICHEL,MD,ROCHESTER,MN,55904,43.95996,-92.40063,True,False,False
1821539024,CROSS,MADELINE,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1023095940,CROSS,SHELLEY,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1558332163,CRUM,BRIAN,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1194702373,CUTRER,FRED,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1790006450,CUTSFORTH-GREGORY,JEREMY,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1457515173,DATAR,SUDHIR,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1144664806,DAWSON,ELLIOT,,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1669594750,DE LUCA,GABRIELE,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1891113833,DEVINE,MICHELLE,MD,ROCHESTER,MN,55904,43.95996,-92.40063,True,False,False
1659652162,DHAWAN,PRIYA,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1255072674,DOWNS,AARON,MD,ROCHESTER,MN,55905,44.05595,-92.52583,False,True,False
1063498806,DRUBACH,DANIEL,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1851648422,DUBEY,DIVYANSHU,,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1982683470,DYCK,P. JAMES,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1104205160,EDLUND,WENDY,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1194795641,EGGERS,SCOTT,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1922071323,EMSLIE SMITH,ALISON,"M.D., PhD",ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1811973837,EVANS,BRUCE,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1467223438,FAWAZ,CHERINE,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1902882020,FEALEY,ROBERT,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1780946756,FINE,ANTHONY,,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,True
1033812490,FINN,ERIN,MD,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1649435058,FLANAGAN,EOIN,M.B.B.Ch.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
1215900329,FLEMMING,KELLY,M.D.,ROCHESTER,MN,55905,44.05595,-92.52583,True,False,False
